Date,Temp9am,Temp3pm,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,ID
15-11-20,19.3,23.2,16.7,25.5,15.8,No,3.4,10.3,E,22,W,E,15,13,82,66,1024.6,1022.0,3,2,2845
16-11-20,20.2,24.1,17.3,24.5,0.0,No,3.4,10.5,ENE,30,W,NE,9,13,79,69,1023.1,1019.1,2,5,2846
17-11-20,20.2,21.8,17.1,25.9,0.0,Yes,4.0,7.1,SSW,44,WNW,S,13,24,70,69,1020.1,1019.1,1,7,2847
18-11-20,16.8,16.5,16.2,20.2,6.6,Yes,3.4,1.3,SSW,52,SSW,SSW,22,17,83,85,1024.2,1024.5,7,6,2848
19-11-20,20.1,21.5,15.3,23.1,3.8,No,2.6,9.9,SSE,43,ESE,ESE,22,20,61,49,1029.8,1029.3,5,3,2849
20-11-20,16.3,21.7,13.1,22.8,0.0,No,4.8,10.4,W,20,WNW,ESE,13,15,76,53,1032.0,1029.4,1,1,2850
21-11-20,17.2,22.2,14.2,23.7,0.0,No,2.8,9.6,W,22,WNW,E,13,13,75,56,1030.9,1027.6,3,3,2851
22-11-20,17.8,23.0,15.3,23.7,0.0,No,2.8,10.7,NE,35,WNW,NE,15,19,78,54,1028.1,1023.7,1,2,2852
23-11-20,18.4,23.7,15.7,25.1,0.0,No,5.2,7.7,E,24,W,E,11,20,84,61,1024.9,1021.5,7,1,2853
24-11-20,18.8,23.3,16.0,24.2,0.0,No,4.8,4.6,NE,26,W,NE,13,11,75,65,1022.8,1018.5,4,8,2854
25-11-20,20.5,26.0,18.8,26.5,0.0,Yes,3.4,4.5,N,33,NE,WNW,4,9,74,54,1018.7,1015.6,8,6,2855
26-11-20,19.4,25.4,18.1,26.1,2.8,No,3.4,4.7,NNW,44,N,N,19,20,86,55,1013.6,1009.6,7,5,2856
27-11-20,16.3,21.2,13.9,21.3,0.0,No,4.8,6.1,W,41,NW,NE,7,9,56,60,1017.3,1012.2,0,7,2857
28-11-20,16.0,25.8,12.8,26.4,0.0,No,3.4,10.4,NW,33,W,WNW,11,20,61,27,1012.6,1006.4,1,0,2858
29-11-20,19.1,23.1,16.0,26.2,0.0,No,8.0,10.2,NNW,26,W,E,17,15,49,41,1015.2,1014.2,1,2,2859
30-11-20,16.2,21.3,13.5,22.4,0.0,No,4.0,10.1,W,28,WNW,E,13,20,55,54,1020.7,1016.9,1,1,2860
01-12-20,16.4,23.2,14.0,26.7,0.0,No,3.4,9.9,W,41,W,ESE,19,13,69,42,1019.6,1017.2,4,1,2861
02-12-20,15.4,21.6,12.4,22.9,0.0,No,5.6,8.7,W,24,W,ENE,13,13,75,60,1021.3,1018.4,0,6,2862
03-12-20,18.2,20.5,15.3,20.8,0.0,Yes,1.4,0.0,WNW,22,W,E,11,9,86,74,1018.5,1013.8,7,7,2863
04-12-20,20.1,21.8,18.0,22.2,1.6,No,1.0,0.0,NW,43,NNE,NNE,11,17,76,72,1008.8,1003.7,7,7,2864
05-12-20,19.8,23.8,17.3,24.6,0.0,No,4.4,9.7,NW,72,NW,WNW,20,35,51,35,1006.5,1004.3,1,1,2865
06-12-20,15.3,21.3,12.6,23.1,0.0,No,8.0,7.5,W,43,WSW,WSW,9,17,51,21,1015.5,1012.2,1,6,2866
07-12-20,17.5,23.3,13.7,24.5,0.0,No,6.0,9.1,W,46,NNW,WNW,15,22,52,35,1014.7,1013.9,2,6,2867
08-12-20,17.3,25.6,13.9,25.9,0.0,No,4.0,10.0,WSW,30,WNW,WNW,13,11,60,32,1021.8,1019.6,1,1,2868
09-12-20,14.7,22.3,12.4,26.6,0.0,No,7.2,10.2,W,28,WNW,ENE,19,15,62,50,1023.7,1019.9,0,0,2869
10-12-20,17.8,22.4,13.2,24.4,0.0,No,2.2,5.2,W,30,W,N,20,9,42,41,1017.4,1013.7,6,5,2870
11-12-20,16.4,22.4,13.6,22.9,0.0,No,3.2,9.1,ENE,28,W,NE,17,15,66,59,1021.4,1017.7,1,1,2871
12-12-20,18.3,27.7,16.3,28.2,0.0,No,4.8,8.9,WSW,31,WNW,WNW,7,15,55,26,1017.0,1014.3,2,1,2872
13-12-20,14.6,21.4,12.7,21.9,0.0,No,6.6,3.0,WSW,39,W,N,17,11,49,34,1018.8,1015.2,7,7,2873
14-12-20,14.5,23.0,11.9,23.2,0.0,No,4.0,9.9,W,37,WNW,WNW,9,17,54,29,1017.9,1013.4,0,1,2874
15-12-20,17.3,22.2,12.8,24.9,0.0,No,4.0,9.2,W,41,WSW,SE,19,17,53,51,1020.3,1019.3,0,1,2875
16-12-20,15.5,20.8,13.6,21.5,0.0,No,3.4,4.4,W,24,W,E,13,9,72,56,1027.3,1024.0,6,7,2876
17-12-20,16.0,21.8,14.5,22.0,0.0,No,2.0,9.1,NNE,24,W,E,13,9,82,66,1024.4,1020.2,1,4,2877
18-12-20,21.5,23.8,15.2,26.8,0.0,No,4.0,9.2,WSW,61,NW,SSW,9,22,53,32,1013.9,1012.4,3,1,2878
19-12-20,14.1,20.8,12.1,22.3,0.0,No,7.6,9.9,W,44,W,WSW,17,19,50,21,1018.1,1013.6,1,2,2879
20-12-20,12.9,20.8,10.4,21.2,0.0,No,3.2,8.7,W,33,W,E,22,6,54,29,1017.8,1013.5,4,7,2880
21-12-20,15.0,19.9,12.9,20.2,0.2,No,4.6,4.8,NW,48,NNW,NW,22,24,52,48,1006.9,1000.4,7,2,2881
22-12-20,14.0,17.9,12.8,18.6,0.2,No,4.0,9.9,W,61,W,W,17,37,42,27,1003.5,1001.7,1,1,2882
23-12-20,12.9,14.3,9.8,14.8,0.0,Yes,5.6,2.1,W,39,NNW,W,9,13,63,70,1007.2,1006.0,6,6,2883
24-12-20,11.0,18.7,9.2,19.3,2.2,No,1.6,9.8,W,37,W,W,17,15,59,29,1017.2,1016.5,1,1,2884
25-12-20,9.5,19.1,7.3,19.9,0.2,No,2.6,9.5,W,39,W,WSW,24,9,62,30,1025.5,1024.1,1,1,2885
26-12-20,11.0,15.8,8.7,17.5,0.0,Yes,2.2,1.7,SE,35,W,SE,17,6,76,87,1029.6,1027.2,7,7,2886
27-12-20,13.1,16.0,10.9,17.9,29.4,No,0.6,1.4,W,24,W,ENE,15,7,89,74,1029.1,1026.6,7,7,2887
28-12-20,12.3,18.6,11.1,19.1,1.0,No,2.4,8.7,W,41,W,SSE,19,15,85,60,1027.0,1024.3,2,7,2888
29-12-20,13.3,18.3,11.7,18.3,0.2,Yes,2.4,1.3,WSW,28,WNW,S,11,11,78,73,1025.4,1021.6,7,7,2889
30-12-20,17.0,18.8,13.3,21.1,64.4,Yes,4.8,0.0,ENE,89,NNE,NE,13,30,91,82,1015.4,1009.5,8,8,2890
31-12-20,18.8,19.7,16.3,19.7,93.8,Yes,4.8,0.0,ENE,96,NE,ENE,31,57,89,85,1002.5,995.9,8,8,2891
01-01-21,14.9,17.9,13.7,18.4,68.4,No,12.6,2.2,W,59,W,WSW,28,28,59,43,999.8,998.4,7,7,2892
02-01-21,13.8,17.9,11.3,19.9,0.0,No,5.2,3.6,WNW,44,NNW,WNW,20,20,59,40,1004.1,1002.7,4,7,2893
03-01-21,13.8,20.2,10.9,20.7,0.0,No,1.8,9.3,WNW,31,WNW,WNW,15,15,65,40,1011.4,1009.2,1,1,2894
04-01-21,17.4,21.6,13.8,22.0,0.2,No,4.8,6.0,NW,59,NNW,WNW,31,17,62,32,1006.8,1005.9,7,1,2895
05-01-21,15.3,20.8,13.1,21.4,0.2,No,6.2,9.1,W,35,WNW,WNW,15,7,64,41,1017.4,1016.8,1,1,2896
06-01-21,13.4,19.3,10.1,19.8,0.0,No,3.2,8.7,WSW,54,W,W,24,19,53,34,1022.5,1020.7,1,5,2897
07-01-21,9.4,17.6,7.9,18.1,0.0,No,5.4,8.3,SW,33,W,S,22,7,62,34,1036.2,1034.9,4,1,2898
08-01-21,10.3,17.7,8.5,20.3,0.0,No,1.0,6.5,W,30,W,E,20,9,65,51,1039.0,1035.5,5,1,2899
09-01-21,11.6,20.9,9.9,21.2,0.0,No,2.2,9.6,W,41,W,WNW,15,6,80,42,1035.8,1031.6,1,4,2900
10-01-21,10.6,19.2,9.1,20.5,0.0,No,3.4,8.2,WNW,26,WNW,E,17,9,72,45,1033.4,1029.8,5,3,2901
11-01-21,12.9,21.2,10.2,22.2,0.0,No,2.2,9.6,NNW,30,W,N,13,11,81,42,1025.5,1019.3,1,1,2902
12-01-21,17.4,18.7,12.7,19.3,0.0,Yes,3.6,1.4,NNW,30,NNW,N,20,17,53,60,1017.7,1014.6,6,7,2903
13-01-21,15.4,20.7,14.7,21.1,5.0,No,3.6,3.4,SSW,31,E,ESE,6,4,90,64,1017.4,1015.4,7,6,2904
14-01-21,15.2,16.7,14.5,19.5,0.4,Yes,0.8,0.0,NNE,52,W,ESE,13,20,81,89,1017.2,1010.4,7,8,2905
15-01-21,16.2,17.9,15.0,20.4,38.8,No,2.2,3.5,NNW,52,NNW,NW,9,22,76,52,999.5,994.2,6,6,2906
16-01-21,15.8,17.8,14.9,18.4,0.0,No,6.0,5.5,NW,59,NW,WNW,22,28,56,38,1003.3,1002.0,7,4,2907
17-01-21,15.0,19.3,12.8,19.7,0.0,No,4.4,9.0,W,50,NW,W,17,28,60,34,1004.8,1005.0,2,1,2908
18-01-21,12.8,17.4,9.4,18.5,0.0,No,5.0,8.2,NNW,35,NNW,NNW,7,24,58,43,1012.6,1007.4,7,4,2909
19-01-21,15.8,14.4,12.7,16.3,0.0,No,3.8,6.5,W,69,WNW,W,13,43,52,33,1003.8,1003.2,5,3,2910
20-01-21,8.4,14.3,7.3,15.1,0.6,No,5.4,9.6,W,54,W,S,28,17,49,31,1018.1,1018.1,1,1,2911
21-01-21,7.4,13.7,5.6,15.3,0.0,No,3.6,5.2,W,39,W,W,20,7,61,45,1021.1,1017.0,6,7,2912
22-01-21,9.3,11.0,7.4,11.7,0.0,Yes,2.2,0.0,W,46,W,SW,26,9,74,74,1015.3,1013.6,8,8,2913
23-01-21,9.6,16.9,7.7,17.3,2.4,No,1.4,8.9,WSW,46,W,SSW,31,13,57,36,1022.9,1023.1,1,1,2914
24-01-21,8.8,18.6,6.7,18.8,0.2,No,4.0,9.6,W,31,W,N,22,4,66,33,1028.4,1025.4,1,1,2915
25-01-21,10.1,17.8,8.2,18.2,0.0,No,2.8,9.5,W,37,W,W,24,17,62,36,1025.5,1023.2,1,1,2916
26-01-21,9.2,16.5,6.5,18.1,0.0,No,3.6,9.5,W,24,W,ENE,17,13,72,42,1026.6,1022.6,1,0,2917
27-01-21,7.6,14.4,6.4,15.6,0.0,Yes,3.4,7.5,W,22,WNW,SE,13,6,77,58,1020.8,1016.2,5,7,2918
28-01-21,9.6,17.7,7.5,18.8,4.8,No,0.6,5.8,NW,46,W,NW,11,17,90,55,1011.9,1006.1,8,2,2919
29-01-21,12.9,15.9,9.5,17.7,0.2,Yes,4.4,4.8,W,61,WNW,WSW,22,31,54,47,1004.0,1003.0,6,6,2920
30-01-21,14.9,14.6,12.9,17.2,29.4,Yes,6.4,1.6,S,50,S,WSW,19,22,85,86,1015.4,1016.5,7,7,2921
31-01-21,12.7,15.5,12.4,15.6,22.4,Yes,4.8,0.0,W,28,W,SSW,17,7,92,80,1019.8,1018.4,8,8,2922
01-02-21,10.5,16.4,8.7,18.0,2.2,No,0.6,5.2,SW,30,WNW,S,20,13,88,64,1023.5,1022.4,3,5,2923
02-02-21,11.9,16.7,10.5,17.9,1.0,No,1.8,7.3,W,30,WNW,E,13,15,90,69,1025.1,1021.3,3,3,2924
03-02-21,15.5,18.3,11.8,18.6,0.0,No,3.2,0.3,NW,69,N,N,20,39,63,54,1015.2,1009.7,7,7,2925
04-02-21,16.6,18.7,14.8,20.2,0.2,No,1.2,7.8,NW,54,WNW,NW,15,33,41,26,1010.3,1007.1,6,7,2926
05-02-21,10.5,13.3,9.6,14.0,0.0,No,8.0,9.8,W,72,WNW,WSW,37,37,40,26,1017.3,1019.8,3,7,2927
06-02-21,8.6,16.4,6.7,17.0,0.0,No,5.2,9.6,WSW,50,W,W,30,20,54,27,1029.4,1025.9,7,2,2928
07-02-21,8.8,16.9,6.4,17.7,0.0,No,3.0,9.5,W,31,W,E,22,4,60,35,1030.3,1027.3,1,2,2929
08-02-21,9.3,17.1,6.9,18.9,0.0,No,1.8,4.7,W,28,W,SSE,19,15,71,65,1033.3,1030.2,2,7,2930
09-02-21,13.3,17.8,9.2,18.8,0.8,No,1.8,3.2,WNW,24,W,ESE,13,2,91,73,1031.2,1027.1,7,7,2931
10-02-21,11.5,23.9,11.0,24.2,0.0,No,1.2,8.9,WNW,30,W,WNW,9,15,92,45,1024.6,1019.8,1,0,2932
11-02-21,18.0,23.0,11.4,24.9,0.2,Yes,3.2,6.2,NW,20,W,NE,0,6,71,58,1021.7,1019.1,7,5,2933
12-02-21,16.7,16.2,16.5,16.9,17.0,Yes,2.4,0.0,SW,35,S,WSW,9,13,91,90,1019.7,1018.4,8,8,2934
13-02-21,14.6,17.6,13.9,19.3,20.4,No,1.8,2.6,W,31,W,NW,15,2,92,79,1019.9,1016.1,7,5,2935
14-02-21,19.3,25.1,13.1,25.7,0.0,Yes,0.2,7.4,NNW,52,NNW,NW,30,30,66,44,1009.1,1001.0,6,4,2936
15-02-21,14.5,17.0,14.5,17.4,6.0,No,7.6,10.0,WNW,69,WNW,W,44,43,35,31,1004.3,1003.8,1,1,2937
16-02-21,8.7,13.6,7.8,14.3,0.0,No,4.0,5.4,WSW,46,W,NW,22,15,50,39,1015.8,1012.1,7,2,2938
17-02-21,12.2,17.1,8.4,17.9,0.0,No,4.0,9.9,W,44,NNW,WNW,19,24,50,31,1012.7,1011.3,1,1,2939
18-02-21,14.0,17.7,10.2,17.9,0.0,No,4.8,9.9,WNW,39,N,E,6,9,52,47,1014.7,1012.8,1,1,2940
19-02-21,14.7,18.5,10.8,18.6,0.0,No,5.4,10.1,W,63,NW,WSW,19,26,53,32,1012.2,1013.3,2,3,2941
20-02-21,11.1,19.0,8.8,19.4,0.0,No,4.0,10.1,WSW,48,W,WNW,19,11,57,34,1024.3,1020.5,1,0,2942
21-02-21,9.8,17.6,7.3,18.5,0.0,No,4.0,10.1,WSW,50,W,WNW,24,11,61,34,1023.0,1018.0,1,2,2943
22-02-21,10.4,17.9,8.7,19.8,0.0,No,4.2,10.0,W,33,W,ESE,26,9,63,50,1023.3,1020.2,1,3,2944
23-02-21,11.9,20.5,10.4,20.9,0.0,No,2.8,3.2,W,24,W,WNW,15,7,75,37,1018.0,1015.3,7,2,2945
24-02-21,13.3,17.0,10.9,18.4,0.0,No,2.2,0.7,W,22,WNW,W,6,6,66,54,1017.2,1013.0,6,8,2946
25-02-21,12.8,13.2,11.5,15.8,0.4,Yes,1.0,0.9,SE,54,W,S,15,24,76,77,1013.7,1013.9,7,8,2947
26-02-21,13.6,12.6,10.7,14.6,24.8,Yes,2.6,0.2,S,63,SE,SSE,31,24,77,89,1018.0,1017.7,8,8,2948
27-02-21,11.2,14.7,9.7,16.2,4.0,Yes,3.2,2.7,SW,35,W,SSW,20,17,90,67,1030.4,1028.3,6,6,2949
28-02-21,10.8,14.7,9.2,15.5,1.8,No,2.6,2.2,SSE,31,W,SE,17,7,78,71,1029.0,1026.8,7,7,2950
01-03-21,12.4,15.9,10.3,16.4,0.6,No,0.6,2.6,W,33,W,ESE,15,7,80,64,1027.4,1024.7,7,6,2951
02-03-21,11.0,17.9,8.7,19.7,0.0,No,2.6,10.8,W,28,WNW,E,22,11,75,52,1026.4,1022.9,1,1,2952
03-03-21,11.0,18.8,8.1,19.1,0.0,No,2.0,6.9,NNE,28,W,NE,17,11,73,52,1023.1,1017.9,5,7,2953
04-03-21,17.6,24.6,10.9,25.2,0.0,No,4.8,9.2,NW,44,NNW,NNW,17,24,52,33,1015.6,1011.4,3,3,2954
05-03-21,14.0,19.6,11.2,20.3,0.0,No,6.2,10.6,W,46,W,WSW,17,22,48,30,1018.4,1017.0,1,1,2955
06-03-21,9.7,17.3,7.1,19.4,0.0,No,6.4,8.6,NW,41,WNW,E,20,13,56,37,1024.4,1019.8,0,7,2956
07-03-21,12.4,19.8,8.3,20.3,0.0,No,3.2,10.6,W,41,W,WSW,24,19,49,31,1022.5,1020.2,1,2,2957
08-03-21,14.2,17.6,9.5,20.0,0.0,No,5.4,10.5,W,28,W,SE,20,13,52,46,1027.7,1027.2,1,1,2958
09-03-21,12.0,19.2,8.9,19.6,0.0,No,3.2,10.1,NE,30,WNW,NE,17,17,72,54,1032.7,1029.7,1,1,2959
10-03-21,12.8,19.6,9.8,20.3,0.0,No,4.0,10.5,ENE,24,W,ENE,13,19,75,59,1031.0,1025.8,0,0,2960
11-03-21,14.2,22.7,10.6,24.2,0.0,No,3.8,10.2,ENE,24,W,ENE,15,11,63,35,1026.3,1022.1,1,6,2961
12-03-21,14.2,20.7,11.6,22.9,0.0,No,4.6,10.5,N,31,W,ENE,15,19,62,40,1024.5,1020.7,1,1,2962
13-03-21,14.2,22.4,11.2,24.3,0.0,No,4.8,10.0,NNE,48,W,NNW,11,24,66,37,1020.1,1013.9,0,6,2963
14-03-21,13.2,15.7,11.0,17.9,0.4,No,6.6,10.7,WSW,59,W,WSW,19,22,51,35,1015.3,1013.8,1,3,2964
15-03-21,12.5,19.9,8.2,20.4,0.0,No,5.2,10.7,W,39,W,WNW,24,9,48,32,1019.8,1016.4,1,1,2965
16-03-21,11.4,12.2,9.5,13.8,0.0,Yes,3.0,0.2,W,35,WNW,W,15,24,66,67,1016.8,1015.0,7,7,2966
17-03-21,11.9,15.4,8.5,18.4,1.8,Yes,0.6,6.8,SSE,37,WNW,SSW,19,20,69,57,1014.4,1013.5,1,7,2967
18-03-21,13.4,13.7,11.8,14.7,2.4,Yes,3.2,0.0,S,43,SSE,ESE,11,9,79,90,1013.3,1007.5,8,8,2968
19-03-21,11.4,15.7,9.0,17.3,52.8,No,5.2,6.7,W,48,SW,S,22,15,67,48,1010.2,1010.6,7,3,2969
20-03-21,10.4,16.4,7.3,17.3,0.0,Yes,4.6,7.8,W,43,W,S,20,20,57,50,1018.7,1017.6,7,7,2970
21-03-21,11.3,17.7,7.4,19.9,1.4,No,2.8,10.7,W,33,W,ENE,24,15,57,45,1023.6,1020.3,1,1,2971
22-03-21,12.2,18.0,8.4,20.5,0.0,No,3.8,10.7,W,33,W,ESE,22,17,50,36,1022.9,1020.9,1,2,2972
23-03-21,12.9,18.1,8.4,19.6,0.0,No,4.0,6.1,W,22,W,W,17,9,57,38,1027.4,1025.0,7,7,2973
24-03-21,13.8,19.6,10.7,19.9,0.0,No,3.2,4.4,NNE,31,W,ENE,17,15,71,62,1026.9,1023.1,7,6,2974
25-03-21,18.8,21.2,13.6,23.6,0.0,No,4.8,2.3,NNW,54,N,NNW,20,39,61,53,1018.7,1013.9,7,7,2975
26-03-21,16.9,20.7,12.1,22.5,0.0,Yes,4.6,9.2,NE,28,W,NE,11,15,63,46,1020.3,1015.3,2,3,2976
27-03-21,15.7,15.9,14.5,18.0,14.4,Yes,6.2,0.0,NE,31,SSE,SSE,6,9,90,91,1011.6,1006.0,8,8,2977
28-03-21,17.6,20.1,15.4,20.5,23.4,No,2.2,9.1,WNW,65,WNW,WNW,33,30,50,39,998.3,1004.3,4,5,2978
29-03-21,15.5,19.2,10.1,21.3,0.0,No,5.6,10.9,WSW,39,WNW,ESE,11,15,48,33,1021.6,1022.0,1,1,2979
30-03-21,14.1,19.0,10.0,21.2,0.0,No,3.4,11.1,ENE,26,W,ENE,20,19,55,54,1030.4,1027.1,0,0,2980
31-03-21,15.0,20.2,10.0,20.5,0.0,No,5.0,10.8,E,24,WNW,ENE,13,19,66,58,1030.4,1026.3,0,0,2981
01-04-21,16.0,21.0,12.2,22.0,0.0,No,3.2,8.2,NE,30,WNW,E,13,17,82,55,1031.7,1029.3,6,3,2982
02-04-21,18.7,20.1,15.4,21.2,0.0,No,3.8,7.1,NE,41,N,NE,9,24,69,67,1029.7,1024.8,7,5,2983
03-04-21,19.5,21.2,14.7,22.7,0.0,Yes,5.0,8.9,NNE,52,ENE,NE,6,22,61,60,1021.9,1015.9,6,4,2984
04-04-21,17.9,21.8,14.1,22.7,1.2,No,7.4,9.3,NNE,57,NNW,W,26,31,54,31,1012.7,1010.9,2,7,2985
05-04-21,16.8,17.6,13.0,21.0,0.0,No,6.2,8.7,W,33,WSW,ESE,17,17,44,53,1019.0,1017.1,1,6,2986
06-04-21,16.6,18.3,12.4,20.9,0.0,No,4.2,9.7,W,28,W,E,20,19,47,53,1021.5,1018.5,3,3,2987
07-04-21,17.5,18.9,16.0,20.2,0.0,Yes,5.6,1.5,SSW,30,SSW,S,15,9,73,69,1021.4,1017.8,8,7,2988
08-04-21,17.4,23.1,16.0,24.6,5.8,No,1.8,3.9,NNW,37,NNW,N,6,19,86,55,1014.1,1008.4,8,7,2989
09-04-21,17.4,20.9,14.1,22.1,0.0,No,6.6,8.1,W,41,NW,WNW,41,35,35,31,1009.8,1007.5,1,7,2990
10-04-21,16.9,21.7,13.5,22.5,0.0,No,6.8,8.5,W,43,W,W,19,28,55,29,1016.5,1015.5,6,3,2991
11-04-21,17.5,19.2,10.7,22.4,0.0,No,5.4,8.8,NNE,37,W,NE,6,19,52,44,1022.0,1018.0,1,7,2992
12-04-21,14.9,15.1,14.2,17.8,0.0,Yes,6.6,0.0,WSW,30,W,W,17,6,66,79,1012.6,1005.7,8,8,2993
13-04-21,17.7,20.6,13.1,21.4,13.4,No,1.0,10.1,W,59,W,W,30,28,53,38,1008.5,1008.7,1,1,2994
14-04-21,15.1,18.5,10.0,20.6,0.0,No,6.4,8.7,WSW,28,WNW,NE,17,17,48,47,1018.9,1016.0,7,7,2995
15-04-21,16.0,16.8,14.0,21.2,0.0,Yes,4.8,2.9,N,31,W,NE,9,15,61,78,1012.5,1007.5,7,8,2996
16-04-21,18.4,17.0,13.5,20.1,2.0,No,4.0,4.1,WSW,56,W,W,20,24,54,63,1006.9,1005.9,3,7,2997
17-04-21,17.3,21.5,15.2,22.0,0.6,No,3.0,8.2,SSW,61,WSW,SSW,17,24,55,48,1011.7,1010.7,6,2,2998
18-04-21,18.4,20.6,12.5,22.3,0.0,Yes,4.8,10.1,W,30,WNW,ESE,13,17,55,63,1012.6,1007.9,1,1,2999
19-04-21,15.5,16.3,13.6,22.1,3.4,Yes,5.2,2.1,WSW,41,W,SE,15,15,74,75,1006.7,1006.1,7,7,3000
20-04-21,16.5,18.9,12.0,21.8,4.0,No,4.2,10.1,WSW,41,WSW,E,20,19,41,44,1013.0,1009.0,1,1,3001
21-04-21,18.6,20.6,10.9,23.2,0.0,No,6.2,9.7,WSW,61,N,WSW,20,26,37,22,1009.7,1006.8,2,2,3002
22-04-21,16.2,19.6,10.2,21.3,0.0,Yes,7.2,11.4,W,35,WNW,E,17,17,46,42,1014.7,1011.3,1,1,3003
23-04-21,14.8,22.3,14.2,22.8,1.4,No,5.4,4.2,NW,56,NNE,N,11,22,76,50,1000.5,994.0,8,2,3004
24-04-21,16.1,17.3,12.3,20.1,0.4,No,7.2,8.6,NNW,67,NNW,NW,28,39,42,40,999.1,998.3,6,3,3005
25-04-21,19.5,20.2,12.4,22.1,0.0,No,7.4,10.4,W,41,WNW,W,35,39,40,34,1005.0,1005.5,3,3,3006
26-04-21,18.4,22.7,12.5,24.7,0.0,No,8.0,11.1,NE,41,NW,ENE,7,20,44,45,1012.9,1008.3,0,0,3007
27-04-21,21.5,22.9,18.4,25.6,0.0,No,9.0,8.3,WSW,72,NNE,WNW,15,31,41,14,999.4,997.8,7,7,3008
28-04-21,17.5,23.0,12.7,23.4,0.0,No,10.2,11.1,W,70,NW,W,17,43,34,25,1007.8,1003.7,1,1,3009
29-04-21,14.7,22.9,11.7,23.7,0.0,No,11.0,11.0,SW,57,W,WSW,30,26,34,16,1016.4,1013.2,0,1,3010
30-04-21,19.9,27.2,13.0,27.8,0.0,No,7.6,11.1,WSW,48,W,WSW,7,30,34,20,1019.1,1017.0,4,8,3011
01-05-21,22.5,30.8,16.0,31.0,0.0,No,8.6,9.3,WNW,37,W,W,9,22,40,16,1021.0,1015.6,7,5,3012
02-05-21,21.0,20.1,20.1,22.2,0.2,No,10.0,7.4,SSE,54,S,SSE,28,30,63,50,1016.3,1017.6,6,5,3013
03-05-21,17.5,20.3,13.8,25.5,0.0,No,7.4,8.4,NE,52,W,NE,11,24,51,40,1022.9,1018.1,7,7,3014
04-05-21,25.3,31.8,16.8,33.6,0.0,Yes,8.4,6.6,W,41,NE,WSW,9,28,37,24,1007.7,1004.1,6,7,3015
05-05-21,14.9,20.1,12.3,21.3,3.8,No,10.2,11.4,WSW,61,WSW,SE,35,9,33,26,1013.2,1012.9,1,3,3016
06-05-21,14.3,20.7,10.7,23.6,0.0,Yes,6.6,9.3,WSW,39,W,E,26,24,45,32,1016.5,1012.5,1,5,3017
07-05-21,15.9,15.6,11.8,18.3,4.4,No,7.4,7.9,SSW,57,SSW,S,26,24,56,57,1021.2,1022.4,2,7,3018
08-05-21,15.1,19.4,9.0,21.3,0.2,No,8.2,11.6,W,30,WNW,E,17,19,50,37,1025.9,1023.2,1,1,3019
09-05-21,15.9,23.0,11.1,23.9,0.0,No,5.6,12.2,NNE,50,W,NE,11,26,57,36,1023.1,1017.5,0,0,3020
10-05-21,23.1,25.4,15.9,29.0,0.0,No,10.0,11.0,NNE,56,N,NE,22,28,31,37,1014.9,1008.7,0,1,3021
11-05-21,22.4,14.5,21.7,22.4,0.0,Yes,11.8,2.4,W,41,WNW,NNW,28,15,43,78,1005.8,1008.3,7,7,3022
12-05-21,18.3,25.5,11.5,25.8,3.0,No,3.0,12.2,W,48,NNW,WNW,19,26,39,23,1014.5,1010.8,1,3,3023
13-05-21,19.1,22.9,16.2,24.5,0.2,No,11.0,11.1,W,50,WSW,NW,24,6,30,20,1017.9,1017.0,3,2,3024
14-05-21,19.0,20.4,16.4,21.6,0.0,No,8.0,10.3,NNE,44,ENE,NE,19,26,47,47,1024.4,1021.4,6,5,3025
15-05-21,21.5,23.3,15.3,25.2,0.0,Yes,7.4,8.4,NNE,46,NNW,NE,20,26,55,55,1018.9,1012.8,5,7,3026
16-05-21,17.0,16.4,16.1,18.0,11.8,No,8.4,4.1,WSW,57,SE,S,15,22,84,69,1010.0,1010.1,7,7,3027
17-05-21,13.1,17.5,10.2,19.8,0.6,No,4.8,10.4,SSW,59,W,S,22,28,53,42,1018.3,1017.7,7,2,3028
18-05-21,15.0,19.8,10.2,21.5,0.8,No,5.8,12.4,ESE,37,W,SSE,15,22,45,33,1019.6,1016.7,1,1,3029
19-05-21,17.6,22.8,11.4,23.3,0.0,No,6.8,12.3,ENE,37,W,NE,13,22,56,46,1018.9,1014.4,7,1,3030
20-05-21,18.7,25.8,14.3,27.0,0.0,No,7.8,8.5,ENE,26,W,E,11,20,52,34,1016.6,1013.0,7,7,3031
21-05-21,20.8,19.9,18.4,21.7,0.0,Yes,8.0,6.2,SE,41,SSE,SSE,20,26,65,63,1015.9,1015.7,4,7,3032
22-05-21,15.4,19.1,14.7,19.6,1.4,Yes,4.6,0.5,SSE,30,W,ESE,19,7,73,57,1020.6,1018.5,8,8,3033
23-05-21,18.3,22.0,15.3,24.3,3.2,No,1.6,7.9,NE,41,W,NE,13,20,86,66,1020.1,1017.7,6,5,3034
24-05-21,23.0,25.3,18.2,25.5,0.2,Yes,7.0,4.6,NW,50,NE,ENE,9,11,65,61,1013.7,1006.5,7,8,3035
